Name,decScore,pBat_speed,smash_factor,95th_pBat_speed,std_pBat_speed,conScore,xRV,std_EV,EV95,count,sprint_speed,decGrade,powGrade,altPowGrade,conGrade,SFGrade,speedGrade,95thPowGrade,EV95Grade,stdEVGrade,decScore_bayes,decScore_ci_lower,decScore_ci_upper,decScore_bayes_grade,decScore_ci_lower_grade,decScore_ci_upper_grade,95th_pBat_speed_bayes,95th_pBat_speed_ci_lower,95th_pBat_speed_ci_upper,95th_pBat_speed_bayes_grade,95th_pBat_speed_ci_lower_grade,95th_pBat_speed_ci_upper_grade,smash_factor_bayes,smash_factor_ci_lower,smash_factor_ci_upper,smash_factor_bayes_grade,smash_factor_ci_lower_grade,smash_factor_ci_upper_grade,conScore_bayes,conScore_ci_lower,conScore_ci_upper,conScore_bayes_grade,conScore_ci_lower_grade,conScore_ci_upper_grade,IDfg
Steward Berroa,-0.35904344078104466,72.7646048984466,0.37982274954393913,80.02874947135807,0.4275061740074587,-0.17391304347826086,-0.01067782620242078,2.312358103754693,98.31,183,4.473770161290323,80.64767075009291,65.30077620339108,29.42127182407567,44.8841034188566,43.96844630628879,50.402215167830754,48.30243936806285,25.161721333425433,50.141214470111656,-0.4266377490386326,-0.4696017983583028,-0.38500980232171206,62.94504019478417,56.24319291996709,66.82217960197463,80.02903028184775,80.02713102545735,80.03092953823817,51.489977580511024,51.488613269146896,51.49103533535952,0.3916279435766105,0.3151978233014656,0.47266581272958713,48.308964478662595,43.51584547373663,54.89107675262174,-0.16496832499709693,-0.24146685667385315,-0.08839616624461719,48.22740558344725,43.41865627486838,54.36863235817675,-1
Diego Castillo,-0.36,70.80404759639609,0.6026092966637613,79.86854358216875,,0.0,0.004221380208343639,,98.02999999999999,36,4.473770161290323,80.33177136410033,26.31382087427527,,75.42571525288164,85.57179699537133,50.402215167830754,43.01076346960107,24.099752744467672,,-0.44617824960384705,-0.49473722857253166,-0.40004095660264627,53.03957371397545,44.91739913520039,59.776833288362326,79.86854311685799,79.86664386046759,79.87044237324841,49.79993266772543,49.798603485224,49.801039216625746,,,,,,,,,,,,,19906
Michael Helman,-0.3601653413503633,73.31062659987978,0.5050604711473936,79.63174290654224,,-0.3333333333333333,-0.04076299924212,,98.53,28,4.473770161290323,80.2771681257185,76.15877237633563,,16.88762590433364,67.35544574018155,50.402215167830754,35.189125736474196,25.996125224749335,,-0.4477648714446123,-0.4969919017146718,-0.4008342675230289,52.23528370057647,43.90146414454026,59.404995566254996,79.63208569625178,79.63018643986138,79.6339849526422,47.30986649444961,47.30858906985832,47.31104493517777,0.41232624409131485,0.3181233781445334,0.5112831366580814,52.730222370862656,44.06094600610405,62.871178556760796,-0.18661468525981717,-0.2827716461547581,-0.09038409728915271,43.9736952271927,36.597206278362684,53.971670120060416,-1
Cal Stevenson,-0.36021564226236147,70.92862493311559,0.5841767162588738,79.79954980507264,0.21456454950466036,-0.07894736842105263,0.0017505194966816837,2.279437065008225,100.2,102,4.473770161290323,80.26055647544092,28.791122127660465,-0.6544158505442326,61.561430933488694,82.12968113782449,50.402215167830754,40.731866549826115,32.33000930888992,49.134281943317454,-0.4355311819881853,-0.48400665454419806,-0.39085525120874204,58.43678301441612,49.752497146305124,64.08232270223651,79.79922025860799,79.79827063041277,79.80111951499839,49.069913267528214,49.078599316925406,49.07104089314899,0.44904195737181507,0.3595931180450187,0.5368817415349242,60.57287771321046,51.78774605241203,68.1610187678378,-0.10739195178129005,-0.17247828672089782,-0.04436717496194133,59.54169639498145,54.812058497196084,63.16061081719763,22411
Kevin Alcántara,-0.36610449552236835,69.37057519373515,0.772014939556021,77.89578931164067,0.38036517146436466,-0.07692307692307693,-0.029207630714373378,0.2121320343559723,106.735,26,4.473770161290323,78.31578913414839,-2.1917088899459856,22.763118104881478,61.916925403216716,117.20675189309947,50.402215167830754,-22.15023828736402,57.11559762617054,-14.09691480597661,-0.44734733938125304,-0.49711716133367956,-0.40296368104616126,52.44693896726041,43.84502331172581,58.40690483849326,77.8961653554158,77.89426609902539,77.897114983611,29.029380692248132,29.028483241390525,29.021086940124118,0.44326398655675625,0.34408767737675966,0.5427328512210596,59.33867498005213,48.89871323086478,69.37012510179825,-0.12756577052953952,-0.21584463432206183,-0.0423792439174058,55.57735409017279,47.65014397323556,63.55757305531395,-1
Matthew Batten,-0.36720486014924336,69.77596235859372,0.8241728721991022,75.78387810086787,,0.0,0.003288300577314808,,98.16,11,4.473770161290323,77.95239865804447,5.869678181376969,,75.42571525288164,126.94676892294545,50.402215167830754,-91.90765925540126,24.592809589340927,,,,,,,,,,,,,,,,,,,,,,,,,,20157
Trey Cabbage,-0.3687581001507064,72.39278848046922,0.332168091513382,81.30688842671503,0.598429178580304,-0.2768361581920904,-0.006703729018451434,2.619775223606447,108.66000000000001,336,4.37,77.43944812342187,57.90696523792987,53.56228659252911,26.809335963409566,35.06937463591875,44.93263501876675,90.51997044118849,64.41663167525478,59.54396447614952,-0.4167422391370176,-0.4526499965859159,-0.37774474441926054,67.96127001519372,63.88151896085624,70.22743032022058,81.3072298325946,81.3053305762042,81.30817946078982,64.95033528825904,64.94869119317185,64.94100444599226,0.3549122302961103,0.2952309114975282,0.41225310522023817,40.46630913631479,39.795534340329084,42.40705385447998,-0.23646021552465252,-0.29815970498097755,-0.17490798021977458,34.17858668574941,34.05588176986056,37.09342384755879,21078
Kyle Tucker,-0.3688485789851845,72.02336072899128,0.4553233910701756,80.32460414263466,0.4310802138804572,-0.09225092250922509,0.01615416806504179,1.8817804231566482,105.155,1301,4.52,77.40956789469105,50.56065445724393,29.92606607089296,59.22513701988865,58.06750079263237,52.838925344983146,58.07465836303145,51.12306058848066,36.97143950508889,-0.39156505571645284,-0.4169092519623613,-0.3648012504551228,80.72408259623572,79.9859699239132,76.29425631249782,80.32436465055673,80.32246539416631,80.32626390694713,54.60006023066689,54.59863127388072,54.60102819291099,0.4466283746262842,0.40552432908118236,0.48897578097968986,60.05732467277724,60.34582441058032,58.261460658536535,-0.09840944854301838,-0.1317625138457812,-0.0660871623003851,61.30684150880137,61.53623291442897,58.82343080814887,18345
Hunter Feduccia,-0.37236406488407614,72.64429929016856,0.42334937355538244,79.44288705906727,1.1717370785629804,-0.11538461538461539,-0.006377921194074379,5.089531740085065,99.2,57,4.473770161290323,76.24859446521714,62.908421044542784,134.53578992486894,55.162530478384255,52.096645367096436,50.402215167830754,28.95112823573359,28.537264348326698,135.08466016489314,-0.4431720187476602,-0.4877226899080957,-0.39778628346050615,54.563491634099876,48.07808577280971,60.83363523540416,79.44310968540586,79.44121042901544,79.44500894179626,45.3198136089803,45.31857754914434,45.32104950542613,0.40552432908118236,0.310809491036864,0.4950463072790554,51.277300166005396,42.698194675185526,59.51590848002051,-0.14302745643148254,-0.23211621805696378,-0.053570559427383604,52.53898954999097,44.962906095824216,61.32282267777018,-1
Jon Berti,-0.3735554228949416,70.44247094091489,0.5087471257891605,79.34699740276419,0.5511380962167134,-0.14960629921259844,0.005159439678850602,3.9084523791393457,101.145,302,4.3,75.85515383271688,19.123634236754864,46.88293573154522,49.15271452164356,68.04389478665145,41.24303286653241,25.783847770961064,35.91415329662213,98.95982113960099,-0.42308872650007867,-0.4617521955671483,-0.38379895933797015,64.74410996159773,59.7801517763394,67.38972138834895,79.34719723769008,79.34529798129967,79.3490964940805,44.309786767611364,44.3085717019478,44.311051824999566,0.4601590657754725,0.38892180534677284,0.5274468271660308,62.947546263084696,57.252378889395274,66.21133480432657,-0.15149457013968942,-0.20465331881208404,-0.09185663880362348,50.87512325417712,49.498379979418914,53.677624017752024,12037
Juan Soto,-0.375972470266771,72.55056979354552,0.47740068206840075,80.66957302811527,0.5744983611108334,-0.1493174061433447,0.023156298394898585,2.0396550900720696,110.265,3153,4.36,75.05693479353415,61.04454912708283,50.18231899018429,49.20344826654401,62.19023302910844,44.405548997019004,69.46914296190809,70.50398733695872,41.800240275872426,-0.3863041517181258,-0.40375699196654385,-0.36759871527962995,83.39093895645347,85.91225736943066,74.98303908190888,80.6700293136116,80.66813005722118,80.6709789418068,58.24015696589734,58.23865234694535,58.23101985622671,0.4706910632105164,0.44172807026414573,0.5008974169651909,65.1972322577024,67.09144349862697,60.725014813980955,-0.14980114739804806,-0.17247828672089782,-0.12727126222664537,51.20789651333989,54.812058497196084,46.60581525723523,20123
Pavin Smith,-0.37649731078541654,71.37073655048768,0.5075522392946396,80.07318614135217,0.7969946685969105,-0.15289256198347106,0.016273134950205423,2.018872941325522,106.28999999999999,631,4.59,74.88360856939799,37.582798789669475,81.60750168207039,48.57559989053111,67.8207606589051,56.528527497217496,49.77020348588378,55.427826118719885,41.164591391560734,-0.4091431555838786,-0.4424622142399494,-0.3766174078481905,71.81339586884158,68.472040029765,70.7558312937415,80.07271317882721,80.07176355063201,80.07461243521763,51.94998980529291,51.95861599011949,51.9510342789202,0.47434800676435107,0.4187624647460639,0.5320545760438624,65.97837322805576,62.81240431954283,67.16350604232042,-0.1531879928813308,-0.2009719650259071,-0.10304795431360128,50.54234999501435,50.10635234987397,51.442873640208255,19892
Tucker Barnhart,-0.37720942932186513,70.90226358452698,0.36570866581115463,79.11312019226887,0.638641349913435,-0.17687074829931973,-0.008574358157818382,1.6411716681823516,98.96999999999998,366,4.82,74.64843462097929,28.26690958933557,59.24181828839846,44.36468825161127,41.33277021730889,68.65150599741602,18.05877346663816,27.664933007397092,29.612109701406126,-0.42112632580229004,-0.45749336852088357,-0.3806674688627755,65.73888971501229,61.69914009203079,68.85750187035151,79.11358870166949,79.11168944527907,79.11453832986469,41.849721391603936,41.84855746026122,41.841057497619346,0.3781703912984989,0.3145395734617754,0.4382905433235411,45.434365707762204,43.39319785395397,47.787577040604035,-0.16997496614629753,-0.22806672889216917,-0.10805459546280188,47.24355420853123,45.631675703324774,50.443116892359726,10200
Robbie Grossman,-0.3791597828957861,71.74679600112046,0.4493681642925939,79.57035013878722,0.7502995776381702,-0.10160427807486631,-0.0028053672841494735,2.0247248163665543,101.93,1031,4.42,74.00433911255593,45.060985215324,75.01232812268682,57.58255432845792,56.95541664184433,47.568065127505555,33.16129373158938,38.8914580906643,41.343578554357435,-0.40413277082356724,-0.4325667043383344,-0.37490552638841745,74.35325906904892,72.93086582210671,71.55821795723621,79.57035986356341,79.56846060717301,79.57225911995383,46.659849220301325,46.65858530681108,46.661046427972494,0.43880251542107795,0.39389524857998803,0.4868547537184657,58.385682996221036,58.179049794419875,57.82315961247586,-0.1092326286743785,-0.15009565570094222,-0.06792783919347356,59.17998633067409,58.5085305095628,58.455873180263374,5254
Donovan Walton,-0.3796343932747794,71.65009840536295,0.36803959787267976,78.52082615668944,0.9812396339028009,-0.1956521739130435,-0.0023180673810735447,0.5507570547286073,101.53000000000002,96,4.473770161290323,73.84760116644797,43.13809071880111,107.63009846228947,41.066401939603466,41.768050467583166,50.402215167830754,-1.5049772090603994,37.37436010643905,-3.7396308203326356,-0.4410843584308638,-0.4887665200664939,-0.3960744020007331,55.6217679675196,47.60774549935594,61.6360218988989,78.52102070786114,78.51912145147072,78.52291996425154,35.609555559780205,35.60852133500746,35.611071805482375,0.38921436083107963,0.30678685312764586,0.4795408666107963,47.79341143822938,41.94868144318034,56.31177669502528,-0.17041672860063875,-0.2574439321058609,-0.08758626841165826,47.15674379309747,40.78005618709345,54.53035771444636,19314
Evan Carter,-0.38046546212642707,72.24967452681462,0.4515816854395403,79.856849721644,0.5386600879229166,-0.15151515151515152,-0.003036474631130817,2.183022728991645,103.69999999999999,588,4.11,73.57314441066052,55.06105131729635,45.120552819694105,48.817492821723455,57.368771477334384,31.228398453324967,42.62450975438519,45.604616670861134,46.18532484229717,-0.41390302110617444,-0.44559370471514403,-0.37999941756140065,69.40052582864456,67.06101920940371,69.17062837317873,79.85714757851554,79.85524832212512,79.85904683490594,49.67992947865203,49.67860279050757,49.6810394922186,0.4360232383201636,0.3827781401763306,0.4916087803384508,57.79201585875248,56.10766777142373,58.805558508818734,-0.15186270551830713,-0.20089833795018358,-0.1063611727211605,50.80278124131564,50.11851179728307,50.78126991001438,27790
Dj Stewart,-0.38211832115497824,72.35577392359197,0.4039918383953025,80.15621255107801,0.5712593367417479,-0.19281045751633988,0.0023108546436595933,2.280851971147124,106.67999999999996,739,4.47,73.02729513974778,57.170906733548904,49.72484203835509,41.56544788460387,48.48180266607862,50.20349523624435,52.51260486391865,56.906996653339434,49.17755867661223,-0.4109385434563235,-0.44204468217659015,-0.3773272123559013,70.9032782221006,68.6601761391465,70.42313438448757,80.15628046000532,80.1543812036149,80.15817971639574,52.83001319183221,52.82862102681348,52.83103225790589,0.40325702407780484,0.35330317513242304,0.4565752610927145,50.792992764386305,50.61577990782211,51.56603433423047,-0.18587841450258177,-0.23152720145117547,-0.1398614921753704,44.118379252915645,45.06018167509703,44.09172108249849,17766
Jon Singleton,-0.38303489849682,72.0432990516839,0.41575567703027005,80.3099868169787,0.6051972164398631,-0.212443095599393,0.0007668031821366664,2.7424681061283676,105.99,1625,4.65,72.72459958910666,50.957140953885386,54.51819830452711,38.117676517843464,50.678591971840014,59.69104362770409,57.59184121901113,54.29000263055093,63.29668489207859,-0.39916413926959177,-0.4225041816113757,-0.3744462411187222,76.87195674258788,77.46494605820101,71.77349242792994,80.31012022762864,80.30822097123823,80.31201948401905,54.450056244324955,54.448630405485176,54.45102853740206,0.4136427437706953,0.3766344750058883,0.44962706834042865,53.011433120189864,54.962956653452174,50.13022056265243,-0.20745114768957848,-0.24014156931082944,-0.17527611559839226,39.87913729923339,43.6375263282322,37.01991232198169,10441
Duke Ellis,-0.3833703683183859,72.59174652411976,0.35840320325468905,77.98758611676008,,-0.2,-0.0030851417199493202,,95.30999999999999,23,4.473770161290323,72.61381218718559,61.86337515875135,,40.302861643752834,39.968541880311804,50.402215167830754,-19.118146622917237,13.783486451735726,,-0.44943499969804945,-0.4997058601265071,-0.4036317323475361,51.388662633840674,42.678579433560486,58.09377833566606,77.98732966215555,77.98543040576513,77.98922891854596,29.989406204836364,29.98848879912184,29.991084712415166,,,,,,,-0.16290676687683786,-0.26370223354236166,-0.06343658757433772,48.63252085547149,39.746503157319864,59.35271379230397,-1
Billy Mckinney,-0.38356831453399043,72.33970206602346,0.24854441030533397,79.24643020225119,0.3501004615880852,-0.35185185185185186,-0.013213919402617635,3.667878587594378,99.21,114,4.473770161290323,72.54844133849174,56.851307407161514,18.488557112274776,13.635509829414303,19.453416759704048,50.402215167830754,22.462065820101902,28.5751917979323,91.60156073760118,-0.4389966981140674,-0.4833386032428232,-0.3940702480966085,56.68004430093934,50.05351492131554,62.57540140738055,79.24653664899827,79.24463739260787,79.24843590538869,43.24975859746174,43.24856556528617,43.251054259403155,0.3353110128475564,0.25895403144348816,0.4106440500565509,36.27939353522074,33.036287738973236,42.074549612640865,-0.23461953863156407,-0.31906979448646244,-0.14707694559627713,34.54029675005677,30.602598705675852,42.65089518118738,15654
Lars Nootbaar,-0.3837047835841526,71.82422376078979,0.5020745051055999,79.55982566431493,0.5136015365930596,-0.11183144246353323,0.006834234499697495,2.2110269442073953,106.05999999999999,1659,4.36,72.50337304758101,46.60068650551565,41.581305079216264,55.7865183401597,66.79784388320937,44.405548997019004,32.8136653878948,54.55549477779033,47.041869965470404,-0.3989136200315762,-0.42271294764305534,-0.37628338219750307,76.99894990259824,77.37087800351026,70.9123945451551,79.55991395341616,79.55801469702574,79.56181320980656,46.54984629698401,46.548584669987626,46.55104668059923,0.4870741703316958,0.44940765172719854,0.5285439102321812,68.69674380488549,68.52233239609141,66.43804224194416,-0.11490191350509094,-0.144868133324571,-0.08640823520008165,58.06591933260742,59.37185127560898,54.76559459629307,21454
Nolan Schanuel,-0.3863392059663443,70.46116796434045,0.48143997514568493,79.4709523243267,0.5858169065771247,-0.08902691511387163,0.0054133008726858405,2.0497973811568486,99.88,2316,4.47,71.63336688749365,19.49543669124948,51.78094039250523,59.79131871879739,62.94453407916177,50.20349523624435,29.878137152252002,31.11633092150966,42.11045535954972,-0.3980368026985217,-0.41874639304114214,-0.37716019953055757,77.44342596263454,79.15817104263456,70.50141601019436,79.47064890306682,79.46874964667641,79.47254815945723,45.609821315907936,45.60857922804244,45.61104883941012,0.47368975692466087,0.44172807026414573,0.5047737771322557,65.83776785339217,67.09144349862697,61.52604776022977,-0.0917093846521764,-0.11394476152068495,-0.07079929514669155,62.623466142880154,64.47881918743143,57.88248328076202,33189
Max Muncy,-0.38751469342502026,72.99414422823658,0.37194685029082514,80.80054426599264,0.5077498324670748,-0.2302025782688766,0.007612093605118016,1.8248425740781233,106.07,1379,4.47,71.24516743357667,69.86531486157625,40.75481553745412,34.998857967972796,42.4976941318186,50.20349523624435,73.79518457232876,54.593422227395976,35.229921787971975,-0.40480082212494206,-0.42976923951382723,-0.377494225181245,74.01461064235463,74.19137775496279,70.34485275878077,80.80012837635478,80.79917874815956,80.80202763274518,59.61019337448691,59.61866033618418,59.61101668690874,0.3758299474240447,0.3361886793004767,0.4140084381260788,44.93443548673605,47.42694179347277,42.76978575466812,-0.2217348003799449,-0.2580329487116492,-0.18521577082106994,37.07226720020829,40.682780607820646,35.035101131400054,13301
Bligh Madris,-0.38765941233142465,71.95398625039134,0.39324059065224715,79.93344450808122,0.469416220017412,-0.2222222222222222,-1.968257031622804e-05,2.7652606869274865,104.02000000000001,275,4.473770161290323,71.19737466469343,49.18109789170628,35.34060984531698,36.40032235384964,46.47410545104448,50.402215167830754,45.15447158905121,46.818295058241446,63.99382543958578,-0.42922644783146013,-0.4685579681999046,-0.3890598633362971,61.632777541343714,56.71353319342086,64.92385017858464,79.93311783413199,79.93121857774157,79.9350170905224,50.47995073914225,50.47860742195036,50.48103765493281,0.39586999809905876,0.32989873638788103,0.4613292877126996,49.2150880042725,46.25497564888285,52.548433230573345,-0.19913128813281866,-0.2605362692862495,-0.13573837593485225,41.51406678990266,40.26935939591121,44.91505016896198,20054
Josh Naylor,-0.38767188381480744,72.23583475998295,0.44509145584088533,80.31875721237228,0.6083870923163102,-0.12076095947063689,0.0029584694938988277,1.8205907178159924,106.845,2394,4.7,71.19325601331778,54.785838564949245,54.968733566502465,54.21836774695606,56.15678044135732,62.326473736442885,57.88153150542351,57.5327995718325,35.099873267857994,-0.3979950494921858,-0.41841236739045473,-0.3789138341966665,77.46459148930293,79.30867993013976,69.67945894027295,80.3186668813855,80.31676762499508,80.3205661377759,54.54005863613011,54.5386309265225,54.54102833070742,0.441654931393069,0.4143009936103856,0.47120303530805324,58.99497295309666,61.98112600768253,54.58880016913162,-0.12248550230461537,-0.14597253946042407,-0.0982621943915713,56.5756738676611,59.189459564472465,52.39852347271053,18839
Corey Seager,-0.38783088191048104,71.81659057042191,0.4348644770338206,80.16732171857655,0.6379208505233768,-0.12525667351129363,0.019133996447385077,1.9766829927743947,107.7,1847,4.76,71.14074760630861,46.44889555730921,59.140055588523595,53.4288562163636,54.24698565661525,65.48898986692943,52.879545893374114,60.77559651311407,39.8741572765539,-0.40133530599906003,-0.42492586757885953,-0.379247859847354,75.77134935583136,76.37375662378827,69.52289568885934,80.16767599834779,80.16577674195737,80.16862562654299,52.95001638090576,52.94862172152992,52.941032005279006,0.4314154894423319,0.40150169117196416,0.4644742591689974,56.807778236107225,59.59631117857513,53.19832788507709,-0.1269767539237512,-0.15362975533567202,-0.1007655149661716,55.693101310751146,57.92487703392596,51.89864509878626,13624
Yordan Álvarez,-0.3882412940897578,72.02521512245104,0.4822065223335653,80.26379606790586,0.5590200429816561,-0.08317757009345794,0.016928883874006668,2.171902697691539,110.42,2231,4.59,71.00521082733218,50.597530275616016,47.99617495719639,60.81854716310377,63.08767975779184,56.528527497217496,56.06613904390706,71.09186280584602,45.84520431021804,-0.39945641171394325,-0.4206252873262589,-0.37862156175231504,76.72379805590913,78.31155855041779,69.81645178525986,80.26358844606357,80.26168918967315,80.26548770245397,53.960043222274685,53.958627568726456,53.9610296627396,0.4744211456354278,0.4424594589749126,0.5044812216479488,65.99399604746283,67.22771863171882,61.46559244353174,-0.0872917601087641,-0.11247222000621418,-0.0604915045453962,63.49157029721782,64.72200813561345,59.94080599692075,19556
Kyle Schwarber,-0.38922632092156184,72.64194213659076,0.37926672127868255,80.61227311154391,0.5030908137455091,-0.22817631806395852,0.00805127908041903,2.2759345848241725,110.89999999999999,2892,4.56,70.67991014004912,62.86154751468185,40.09677983275245,35.354698170729506,43.86461311163871,54.9472694319742,67.57649975734903,72.91238038691631,49.027154059263275,-0.3983708283492091,-0.416491719899002,-0.3794148726726977,77.2741017492874,80.1741060332947,69.44461406315253,80.61210199370404,80.61020273731364,80.61400125009446,57.63014075477352,57.62864881547035,57.63102123419113,0.3808033906572599,0.351401564484429,0.4081573284399433,45.996787206416634,50.26146456178329,41.56067942070766,-0.2238699855759275,-0.25096474944218955,-0.1976587466183479,36.65268352561175,41.85008755909435,32.550411566894155,16478
Cade Marlowe,-0.39123970993917145,70.38501759425863,0.41684265162639184,79.1686660297615,0.15710735343093465,-0.05555555555555555,-0.014691392587281067,1.7677669529663689,95.125,34,4.473770161290323,70.01499745945031,17.981137122667405,-8.76961966664954,65.66936702812365,50.881574539222136,50.402215167830754,19.893478613914564,13.081828634031574,33.48419013512206,-0.4483076631269794,-0.49553053949291426,-0.4000827098089822,51.960131853887326,44.559940527375545,59.757262881935624,79.16866713699142,79.166767880601,79.17056639338182,42.42973680545937,42.428560818057264,42.431056142621046,0.4021599410116544,0.3048852424796518,0.49570455711874567,50.558650473280295,41.594366097141524,59.65193294259106,-0.13941972972102917,-0.2404360776137236,-0.04628147893075332,53.247941276033394,43.588888538595796,62.77835088419672,25505
Trevor Larnach,-0.3921587211971808,70.79134200590025,0.4393900317752592,79.86971296822125,0.7303007016014288,-0.16258992805755396,0.0048876863199528485,2.18791004262285,107.09999999999998,1576,4.61,69.71149811892596,26.06116195501118,72.18770446853333,46.872604045460385,55.09209162645395,57.58269954071304,43.04938884112332,58.49994953677604,46.33480964749437,-0.405427120219981,-0.4284331369110775,-0.382713375973236,73.69712774232869,74.79341330498363,67.89855195544317,79.86949274505321,79.86759348866279,79.87139200144361,49.809932933481655,49.80860354311699,49.811039193659624,0.43412162767216955,0.3978447476181295,0.47200756288989687,57.38582255416872,58.91493551311587,54.75505229005118,-0.16224412319532602,-0.19287298669631792,-0.13257241167874012,48.76273647862214,51.44389156487509,45.547249288925016,21501
Austin Shenton,-0.392817321301811,70.79649531147385,0.36482512820411034,79.05289681056631,0.6888964297136589,-0.2345679012345679,-0.0042352293247030345,2.425901894141641,99.89999999999999,206,4.473770161290323,69.49399839225504,26.163638783403343,66.33980153927186,34.23224497057008,41.16777764756865,50.402215167830754,16.069566833274656,31.19218582072091,53.614098076142696,-0.43544767557551345,-0.47544724724533277,-0.39356920962057734,58.4791140677529,53.609287388625994,62.81024628450097,79.05281249717632,79.0509132407859,79.05471175356674,41.20970438321173,41.20855375510696,41.21105894448198,0.38350952888709755,0.31263796281378137,0.4591351215803988,46.57483152447813,43.038882507915154,52.09501835533818,-0.19316749499921207,-0.271138568190439,-0.11438652397502616,42.6860073982585,38.51839896900066,49.17871865243365,25425
Garrett Mitchell,-0.3934482741252796,71.2627879998989,0.3621309192919501,79.64752961825067,0.7413665116136104,-0.22277227722772278,0.0014266544441331138,1.874929950382299,106.34499999999998,908,4.1,69.28562905601918,35.436171748855315,73.7506297377011,36.303724846673816,40.664658766957025,30.701312431577172,35.71056825201583,55.63642709155083,36.761908939740294,-0.4149050980582367,-0.44513441944544885,-0.38484278949636835,68.8925531886031,67.26796892972335,66.90046122768143,79.64727974737508,79.64538049098466,79.64917900376548,47.46987074654778,47.46858999614685,47.471044567720575,0.3689548935428355,0.32390134895959216,0.4129844939310051,43.46589046247173,45.137519557529664,42.558192146225046,-0.2126786700659497,-0.25457247615264295,-0.17174201596366245,38.85188071660049,41.25427463604839,37.72562296752183,27555
Tyler Soderstrom,-0.3942494641963905,72.3237521116266,0.4152592034674937,80.58888539049438,0.5372498570152047,-0.21066666666666667,0.008172865796512552,2.01984322823992,106.9,770,4.51,69.02103963331339,56.53413220451816,44.921373047169716,38.4296427845993,50.5858800733566,52.3118393232354,66.80399232691678,57.7414005446635,41.19426887111885,-0.416491719899002,-0.4482241567143075,-0.386805190194157,68.08826317520408,65.87576172030023,65.98065212562649,80.5893109170191,80.5874116606287,80.59121017340952,57.39013437662643,57.38864742603748,57.391021785376836,0.41210682747808475,0.3630306449856233,0.459573954806859,52.68335391264145,52.42823917794374,52.185701330385214,-0.20318077729761325,-0.24235038158253558,-0.1610660899837494,40.71830464842647,43.27274290595917,39.85745720925766,27467
Lamonte Wade,-0.39466196868296055,71.58963514959835,0.416999125277062,80.01179337359716,0.7057911220087761,-0.1437403400309119,0.009096690881336075,1.8360843318755444,106.8,1581,4.75,68.88481187925026,41.93573960716462,68.72599301317074,50.182860649721064,50.910794562812384,64.96190384518168,47.74237148099944,57.362126048607145,35.57376548232625,-0.40809932542548044,-0.432232678687647,-0.38279688238590787,72.34253403555141,73.08137470961192,67.85941114258978,80.01193697433406,80.01003771794365,80.01383623072446,51.30997279690085,51.308612227072246,51.3110357487488,0.41459354909469237,0.37626878065050484,0.45174809560165274,53.21452977248175,54.894819086906246,50.5685216087131,-0.144868133324571,-0.17777943617299258,-0.11460740520219678,52.17727948568361,53.93657828374081,49.13461173708739,18126
Sam Haggerty,-0.3949179275440789,71.20982455660548,0.4294413580436193,79.27391077448439,0.752461534853393,-0.21428571428571427,-0.014010430417639917,0.42426406871193956,109.33,59,4.473770161290323,68.80028261491998,34.38295927932068,75.31768105743011,37.794086385957925,53.234267769944026,50.402215167830754,23.369762050859894,66.95777079883209,-7.608582314008473,-0.44617824960384705,-0.4919815169543604,-0.3984960879682169,53.03957371397545,46.15909745711834,60.50093832615026,79.27407586665925,79.27217661026883,79.27597512304965,43.53976630438953,43.53856724418412,43.54105359338699,0.4061094400497959,0.31724571169161303,0.49365666872859826,51.40228272126193,43.89741584639381,59.228745725704904,-0.17593875927990413,-0.2677517227071563,-0.09053135144059979,46.07161360017538,39.0777335498193,53.94226550982958,18054
Corbin Carroll,-0.3954113024067115,72.64066182213959,0.4851256804521823,80.23514610962019,0.4894441785144185,-0.09820585457979225,0.000770821448927301,2.178010469150594,107.225,2563,4.09,68.63734778236457,62.83608763025889,38.16934108056827,58.17936598305447,63.63280584595006,30.17422640982942,55.11981744162776,58.9740426568465,46.03201839575498,-0.40475906891860614,-0.42358976497610984,-0.38346493368728274,74.03577616902301,76.97579217380908,67.54628463976255,80.23509960020739,80.23320034381697,80.23699885659781,53.66003524959081,53.658625831935375,53.66103035172188,0.4774929782206489,0.4474329022081278,0.5097472203654708,66.65015446255966,68.15438953674342,62.55378814409616,-0.10135453157195991,-0.12727126222664537,-0.07470153016003907,60.72810540590959,62.27795920638414,57.10326110964478,25878
Joshua Palacios,-0.39541725377686326,72.35976645589042,0.4418082666255267,80.37547243591739,0.7210307922534828,-0.16546762589928057,-0.001945306471046143,1.2944754407352315,105.61,307,4.29,68.63538236910055,57.250300831444996,70.87843062894544,46.36723924532903,55.54367487429759,40.71594684478466,59.754862024221694,52.84875954553692,19.007957413811553,-0.43014501837085056,-0.47022809645334174,-0.39135628968477315,61.16713595463903,55.960988755894824,63.84747782511611,80.37564457309783,80.37374531670743,80.37754382948825,55.14007458149771,55.138634400104664,55.14102695274315,0.42388218572143244,0.3539614249721133,0.4880981145267695,55.198627837179295,50.73842752760478,58.08009470844245,-0.16224412319532602,-0.22239744406145673,-0.10525676658530743,48.76273647862214,46.567953153825556,51.00180448674567,19818
